#   Bstar cross-section for 13 TeV for f = 1.0
#   (GeV)    (pb)
Mass   Bstar_f0p8   Bstar_f1p0_eff
1000    1.396e-01    0.215564 
1100 	8.258e-02    0.208115 
1200 	5.160e-02    0.200667 
1300 	3.284e-02    0.193218 
1400 	2.151e-02    0.18577  
1500 	1.420e-02    0.178322 
1600 	9.617e-03    0.171578 
1700 	6.616e-03    0.164834 
1800 	4.651e-03    0.158091 
1900 	3.290e-03    0.151347 
2000 	2.311e-03    0.144604 
2100 	1.667e-03    0.1396   
2200 	1.199e-03    0.134597 
2300 	8.877e-04    0.129594 
2400 	6.505e-04    0.124591 
2500 	4.774e-04    0.119587 
2600 	3.554e-04    0.117055 
2700 	2.639e-04    0.114523 
2800 	2.004e-04    0.111991 
2900 	1.499e-04    0.109459 
3000 	1.122e-04    0.106927 
3100 	8.549e-05    0.104736 
3200 	6.504e-05    0.102545 
3300 	4.908e-05    0.100354 
3400 	3.766e-05    0.0981626
3500 	2.853e-05    0.0959716
3600 	2.191e-05    0.0951635
3700 	1.668e-05    0.0943553
3800 	1.288e-05    0.0935472
3900 	9.835e-06    0.0927391
4000 	7.636e-06    0.0919309
4100 	5.822e-06    0.0921395
4200 	4.464e-06    0.092348 
4300 	3.442e-06    0.0925565
4400 	2.628e-06    0.092765 
4500 	2.025e-06    0.0929736
4600 	1.565e-06    0.0927648
4700 	1.205e-06    0.092556 
4800 	9.301e-07    0.0923473
4900 	7.179e-07    0.0921385
5000 	5.556e-07    0.0919298

