#   Qstar cross-section for 13 TeV for f = 1.0
#   (GeV)    (pb)
Mass   Qstar_f0p6   Qstar_f1p0_Eff
1000    5.885e+00    0.570699
1100 	3.825e+00    0.582461
1200 	2.559e+00    0.594224
1300 	1.738e+00    0.605987
1400 	1.225e+00    0.617749
1500 	8.697e-01    0.629512
1600 	6.238e-01    0.641274
1700 	4.568e-01    0.653037
1800 	3.357e-01    0.664799
1900 	2.521e-01    0.676562
2000 	1.898e-01    0.688325
2100 	1.437e-01    0.690805
2200 	1.095e-01    0.693285
2300 	8.543e-02    0.695765
2400 	6.586e-02    0.698245
2500 	5.122e-02    0.700725
2600 	3.982e-02    0.703205
2700 	3.130e-02    0.705685
2800 	2.499e-02    0.708166
2900 	1.956e-02    0.710646
3000 	1.550e-02    0.713126
3100 	1.261e-02    0.713249
3200 	9.986e-03    0.713372
3300 	7.940e-03    0.713495
3400 	6.315e-03    0.713618
3500 	5.108e-03    0.713741
3600 	4.122e-03    0.713864
3700 	3.326e-03    0.713987
3800 	2.677e-03    0.71411 
3900 	2.158e-03    0.714233
4000 	1.730e-03    0.714356
4100 	1.409e-03    0.71491 
4200 	1.120e-03    0.715465
4300 	9.219e-04    0.716019
4400 	7.393e-04    0.716574
4500 	5.939e-04    0.717128
4600 	4.837e-04    0.717683
4700 	3.926e-04    0.718237
4800 	3.166e-04    0.718792
4900 	2.585e-04    0.719346
5000 	2.086e-04    0.719901
