#   Qstar cross-section for 13 TeV for f = 1.0
#   (GeV)    (pb)
Mass   Qstar_f0p1   Qstar_f0p1_Eff
1000    1.655e-01    0.571014
1100 	1.057e-01    0.582796
1200 	7.134e-02    0.594578
1300 	4.932e-02    0.60636 
1400 	3.421e-02    0.618142
1500 	2.440e-02    0.629924
1600 	1.750e-02    0.641707
1700 	1.284e-02    0.653489
1800 	9.433e-03    0.665271
1900 	7.075e-03    0.677053
2000 	5.298e-03    0.688835
2100 	4.025e-03    0.691038
2200 	3.107e-03    0.69324 
2300 	2.374e-03    0.695443
2400 	1.861e-03    0.697645
2500 	1.431e-03    0.699848
2600 	1.130e-03    0.70205 
2700 	8.902e-04    0.704253
2800 	7.051e-04    0.706455
2900 	5.527e-04    0.708658
3000 	4.363e-04    0.71086 
3100 	3.511e-04    0.711162
3200 	2.784e-04    0.711464
3300 	2.232e-04    0.711766
3400 	1.791e-04    0.712068
3500 	1.435e-04    0.71237 
3600 	1.148e-04    0.712672
3700 	9.267e-05    0.712974
3800 	7.459e-05    0.713276
3900 	6.014e-05    0.713578
4000 	4.852e-05    0.71388 
4100 	3.902e-05    0.714475
4200 	3.157e-05    0.71507 
4300 	2.536e-05    0.715665
4400 	2.058e-05    0.716259
4500 	1.677e-05    0.716854
4600 	1.344e-05    0.717449
4700 	1.087e-05    0.718044
4800 	8.690e-06    0.718639
4900 	7.102e-06    0.719233
5000 	5.739e-06    0.719828
5100	4.582e-06    0.719085
5200	3.664e-06    0.718342
5300	2.983e-06    0.717599
5400	2.377e-06    0.716856
5500	1.920e-06    0.716113
