#   Qstar cross-section for 13 TeV for f = 1.0
#   (GeV)    (pb)
Mass   Qstar_f0p3   Qstar_f0p5_Eff
1000    1.485e+00    0.569449
1100 	9.758e-01    0.581641
1200 	6.363e-01    0.593834
1300 	4.373e-01    0.606026
1400 	3.095e-01    0.618218
1500 	2.172e-01    0.63041 
1600 	1.565e-01    0.642602
1700 	1.142e-01    0.654794
1800 	8.533e-02    0.666986
1900 	6.345e-02    0.679178
2000 	4.800e-02    0.69137 
2100 	3.649e-02    0.693217
2200 	2.772e-02    0.695065
2300 	2.126e-02    0.696912
2400 	1.665e-02    0.698759
2500 	1.292e-02    0.700607
2600 	1.010e-02    0.702454
2700 	7.987e-03    0.704301
2800 	6.289e-03    0.706149
2900 	4.987e-03    0.707996
3000 	3.964e-03    0.709843
3100 	3.147e-03    0.710525
3200 	2.495e-03    0.711206
3300 	2.002e-03    0.711887
3400 	1.599e-03    0.712569
3500 	1.292e-03    0.71325 
3600 	1.038e-03    0.713931
3700 	8.221e-04    0.714613
3800 	6.671e-04    0.715294
3900 	5.420e-04    0.715975
4000 	4.346e-04    0.716657
4100 	3.484e-04    0.717027
4200 	2.854e-04    0.717397
4300 	2.303e-04    0.717767
4400 	1.861e-04    0.718137
4500 	1.481e-04    0.718507
4600 	1.199e-04    0.718877
4700 	9.773e-05    0.719247
4800 	7.918e-05    0.719616
4900 	6.399e-05    0.719986
5000 	5.114e-05    0.720356
